bike_id,user_type,member_birth_year,member_gender
3206,Subscriber,1962.0,Male
894,Subscriber,1999.0,Male
3593,Subscriber,1972.0,Male
593,Subscriber,1987.0,Male
813,Customer,1991.0,Female
1785,Subscriber,1968.0,Male
598,Customer,1995.0,Female
857,Customer,1988.0,Female
1679,Subscriber,1995.0,Male
213,Customer,1996.0,Male
3742,Customer,,
1230,Subscriber,1996.0,Female
1991,Subscriber,1976.0,Female
581,Subscriber,1994.0,Male
2800,Subscriber,1995.0,Male
3644,Subscriber,1993.0,Male
2443,Customer,2000.0,Female
2686,Subscriber,1996.0,Male
2441,Subscriber,1989.0,Male
2170,Subscriber,1987.0,Female
619,Subscriber,1989.0,Male
2420,Subscriber,1977.0,Male
1077,Subscriber,,
1546,Subscriber,1973.0,Male
840,Subscriber,1993.0,Male
2329,Subscriber,1991.0,Male
786,Subscriber,1992.0,Male
2605,Subscriber,1993.0,Male
2871,Customer,1990.0,Female
3331,Subscriber,1988.0,Male
2699,Subscriber,1993.0,Male
1633,Subscriber,1960.0,Other
2995,Customer,1966.0,Female
1570,Subscriber,1982.0,Male
2343,Subscriber,1985.0,Male
1358,Subscriber,1990.0,Female
3588,Customer,,
269,Subscriber,1986.0,Male
3099,Subscriber,1989.0,Male
2713,Customer,1985.0,Male
276,Subscriber,1988.0,Male
879,Subscriber,1993.0,Male
2503,Subscriber,1986.0,Male
642,Subscriber,1986.0,Male
2272,Subscriber,1994.0,Male
677,Subscriber,1977.0,Male
550,Subscriber,1993.0,Male
1548,Customer,1994.0,Male
1624,Subscriber,1999.0,Female
189,Subscriber,1995.0,Male
324,Subscriber,1994.0,Male
1779,Subscriber,2000.0,Male
3278,Customer,1975.0,Female
73,Subscriber,1995.0,Male
2042,Subscriber,1989.0,Female
2546,Customer,1992.0,Female
180,Customer,1996.0,Male
609,Subscriber,1996.0,Male
1068,Subscriber,1989.0,Male
2949,Subscriber,1977.0,Male
3681,Subscriber,1995.0,Male
3426,Subscriber,1972.0,Male
3063,Subscriber,1987.0,Male
3241,Subscriber,1972.0,Male
3336,Subscriber,1998.0,Male
3810,Subscriber,1990.0,Male
2415,Customer,,
2395,Subscriber,1994.0,Male
3221,Customer,1990.0,Male
2102,Customer,,
1970,Subscriber,1991.0,Male
3234,Customer,1972.0,Male
2155,Subscriber,1995.0,Male
1872,Subscriber,1988.0,Female
2997,Subscriber,1974.0,Female
1800,Subscriber,1970.0,Male
4052,Subscriber,1982.0,Male
2031,Subscriber,1976.0,Female
924,Subscriber,1985.0,Male
1981,Subscriber,1992.0,Female
2892,Subscriber,1993.0,Male
407,Subscriber,1986.0,Female
599,Subscriber,1986.0,Male
332,Subscriber,1964.0,Female
1076,Subscriber,1970.0,Male
629,Customer,1982.0,Male
1126,Subscriber,1988.0,Male
1420,Customer,1988.0,Male
1382,Subscriber,1993.0,Male
652,Subscriber,1991.0,Female
431,Subscriber,1992.0,Male
681,Subscriber,1962.0,Male
4058,Subscriber,1984.0,Male
1053,Subscriber,1994.0,Male
1452,Customer,1986.0,Other
787,Subscriber,1996.0,Male
785,Subscriber,1993.0,Male
2035,Subscriber,1970.0,Female
3488,Subscriber,1981.0,Female
1613,Subscriber,1983.0,Male
3967,Customer,1989.0,Male
1289,Customer,1989.0,Male
2541,Subscriber,1996.0,Female
1379,Customer,1989.0,Female
3439,Subscriber,1995.0,Male
2795,Subscriber,1980.0,Female
2232,Subscriber,1991.0,Male
1317,Customer,,
2370,Subscriber,1993.0,Male
342,Customer,1972.0,Male
1806,Customer,1984.0,Female
2377,Subscriber,1977.0,Male
2136,Subscriber,1990.0,Male
1128,Subscriber,1989.0,Male
3384,Subscriber,1989.0,Male
837,Customer,1970.0,Female
1829,Subscriber,1964.0,Male
3754,Subscriber,1994.0,Male
2994,Subscriber,1988.0,Male
1175,Subscriber,1995.0,Male
3282,Subscriber,1984.0,Female
2712,Customer,1991.0,Male
1837,Subscriber,1957.0,Female
3455,Subscriber,1992.0,Male
3916,Customer,1984.0,Male
2593,Subscriber,1968.0,Male
3458,Subscriber,1987.0,Female
1987,Subscriber,1995.0,Male
1777,Customer,1989.0,Male
667,Customer,1990.0,Female
2446,Customer,1970.0,Male
3324,Subscriber,1994.0,Female
1803,Customer,1989.0,Male
2671,Subscriber,1993.0,Male
1179,Customer,,
381,Subscriber,1975.0,Male
520,Subscriber,1955.0,Male
2436,Subscriber,1995.0,Male
3453,Subscriber,1991.0,Female
955,Subscriber,1994.0,Male
1607,Subscriber,1989.0,Male
267,Subscriber,1993.0,Male
1795,Subscriber,1996.0,Male
2362,Subscriber,1998.0,Male
2633,Subscriber,1992.0,Male
536,Subscriber,1983.0,Male
2241,Subscriber,1960.0,Male
508,Customer,1989.0,Male
651,Customer,1989.0,Male
1896,Subscriber,,
504,Customer,,
1409,Customer,1992.0,Male
1381,Subscriber,1979.0,Female
3691,Customer,1999.0,Male
3806,Subscriber,1988.0,Female
1730,Subscriber,1984.0,Male
2811,Customer,1982.0,Male
1027,Customer,1989.0,Male
398,Subscriber,1993.0,Male
697,Subscriber,1992.0,Male
747,Subscriber,1991.0,Female
1846,Subscriber,1987.0,Male
187,Subscriber,1964.0,Female
2681,Subscriber,1966.0,Male
2908,Subscriber,1988.0,Female
3495,Subscriber,1959.0,Male
3142,Subscriber,1994.0,Male
1568,Customer,,
3239,Subscriber,1986.0,Male
2364,Subscriber,1991.0,Male
1028,Subscriber,1998.0,Male
2900,Subscriber,1986.0,Male
2530,Subscriber,1991.0,Male
3213,Subscriber,1983.0,Male
2992,Subscriber,1989.0,Male
3586,Subscriber,1989.0,Male
1058,Subscriber,1979.0,Female
2661,Subscriber,1991.0,Male
4069,Subscriber,1995.0,Male
3961,Subscriber,1987.0,Male
1539,Customer,1990.0,Male
2515,Subscriber,1993.0,Female
4064,Subscriber,1988.0,Male
1758,Subscriber,1988.0,Male
1190,Subscriber,1982.0,Male
820,Subscriber,1996.0,Male
3136,Subscriber,1961.0,Male
2785,Customer,2000.0,Female
352,Subscriber,1994.0,Male
706,Subscriber,1996.0,Male
3053,Customer,1985.0,Male
2358,Subscriber,1976.0,Female
2835,Subscriber,1995.0,Male
1341,Subscriber,1984.0,Female
2813,Customer,,
4106,Customer,1983.0,Other
3337,Customer,1972.0,Male
2752,Subscriber,1965.0,Male
4040,Subscriber,1994.0,Male
3123,Customer,1992.0,Male
4057,Subscriber,1957.0,Male
3781,Subscriber,1986.0,Female
1943,Customer,1972.0,Male
1538,Subscriber,1997.0,Male
4050,Subscriber,1977.0,Male
3950,Subscriber,1993.0,Male
1367,Subscriber,1996.0,Other
2428,Subscriber,1977.0,Male
1043,Subscriber,1993.0,Male
3930,Subscriber,1996.0,Male
1861,Customer,2000.0,Female
3532,Subscriber,1977.0,Female
4061,Subscriber,1983.0,Female
781,Subscriber,1993.0,Male
875,Subscriber,1980.0,Male
3913,Subscriber,1990.0,Male
1786,Subscriber,1962.0,Male
2853,Subscriber,1997.0,Male
2696,Customer,1989.0,Female
2636,Subscriber,1996.0,Female
4162,Customer,2000.0,Male
4017,Subscriber,1994.0,Male
1455,Subscriber,1998.0,Male
3787,Subscriber,1993.0,Male
4230,Subscriber,1993.0,Male
712,Subscriber,1993.0,Female
3785,Customer,1980.0,Female
190,Subscriber,1980.0,Male
2647,Subscriber,1927.0,Male
3886,Subscriber,1993.0,Female
3045,Subscriber,1933.0,Female
3842,Subscriber,1993.0,Male
1840,Subscriber,1990.0,Male
1617,Subscriber,1973.0,Male
2383,Subscriber,1984.0,Male
2586,Subscriber,1990.0,Male
1311,Subscriber,1997.0,Male
3113,Customer,1994.0,Male
3423,Subscriber,1962.0,Male
1934,Customer,1988.0,Male
1516,Subscriber,1982.0,Male
557,Customer,1988.0,Male
60,Subscriber,1978.0,Male
2631,Subscriber,1996.0,Male
3890,Customer,1988.0,Male
1352,Subscriber,1973.0,Male
3344,Customer,1998.0,Male
3945,Subscriber,1992.0,Male
1774,Subscriber,1984.0,Male
3964,Subscriber,1991.0,Male
1920,Subscriber,1963.0,Male
1733,Subscriber,1990.0,Female
2894,Subscriber,1964.0,Male
302,Subscriber,1989.0,Male
3085,Subscriber,1993.0,Female
